year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,delays
2022,7,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",230,13,0,0,488,267,0,47,0,
2022,7,QX,Horizon Air,MSO,"Missoula, MT: Missoula International",108,20,0,0,852,692,0,65,0,
2022,7,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",22,1,0,0,60,60,0,0,0,
2022,7,QX,Horizon Air,OAK,"Oakland, CA: Metropolitan Oakland International",97,8,0,0,172,129,0,22,0,
2022,7,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",27,2,0,0,232,230,0,2,0,
2022,7,QX,Horizon Air,ORD,"Chicago, IL: Chicago O'Hare International",31,3,0,1,175,0,0,175,0,
2022,7,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",383,74,3,1,3493,1026,290,435,0,
2022,7,QX,Horizon Air,PDX,"Portland, OR: Portland International",845,102,3,0,5425,1978,158,351,0,
2022,7,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",72,35,0,2,1415,381,88,461,0,
2022,7,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",172,18,0,0,611,219,0,129,0,
2022,7,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",9,5,0,0,148,76,0,0,0,
2022,7,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",115,8,0,0,237,173,0,6,0,
2022,7,QX,Horizon Air,RDD,"Redding, CA: Redding Municipal",31,0,0,0,0,0,0,0,0,
2022,7,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",253,46,2,1,1736,850,6,83,0,
2022,7,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",84,13,0,0,819,474,0,35,0,
2022,7,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",76,13,1,0,607,223,25,124,0,
2022,7,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93,3,0,0,60,55,0,5,0,
2022,7,QX,Horizon Air,SCC,"Deadhorse, AK: Deadhorse Airport",18,2,1,0,171,0,170,1,0,
2022,7,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",2735,276,7,2,14542,6566,227,1514,107,
2022,7,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",304,70,3,0,2418,383,80,968,0,
2022,7,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",66,9,0,0,402,348,0,54,0,
2022,7,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",73,16,0,0,737,286,0,68,0,
2022,7,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",62,12,0,0,566,361,0,124,0,
2022,7,QX,Horizon Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",93,8,0,0,523,424,0,46,0,
2022,7,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",31,0,0,0,0,0,0,0,0,
2022,7,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",62,4,2,0,126,7,0,58,0,
2022,7,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",155,41,4,2,2861,1278,55,171,0,
2022,7,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",86,12,0,0,660,230,28,28,0,
2022,7,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",217,60,0,1,3384,1144,214,630,0,
2022,7,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",436,146,9,2,11406,4060,457,2185,0,
2022,7,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",746,163,14,1,13447,4121,344,1020,0,
2022,7,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",201,48,5,1,4247,1209,1010,316,0,
2022,7,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",61,21,1,0,1674,822,4,26,0,
2022,7,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",272,51,3,0,3863,1184,309,483,0,
2022,7,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",92,24,2,0,1528,652,0,79,0,
2022,7,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",993,182,15,1,13128,3200,953,1972,0,
2022,7,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31,16,0,0,970,401,0,122,0,
2022,7,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",92,17,1,0,1421,285,0,56,0,
2022,7,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",87,14,2,0,873,343,152,103,0,
2022,7,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",51,18,2,0,1284,585,0,65,0,
2022,7,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",265,57,4,1,3304,872,148,594,0,
2022,7,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",197,39,4,0,3601,823,48,289,0,
2022,7,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",214,42,4,0,2571,506,75,396,0,
2022,7,UA,United Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31,15,0,0,1308,442,43,53,0,
2022,7,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",585,139,9,1,9934,2464,852,1238,0,
2022,7,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",170,59,2,1,3498,991,344,757,0,
2022,7,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",126,36,1,0,2203,374,150,313,0,
2022,7,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",62,16,7,0,1282,473,101,129,0,
2022,7,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",83,24,0,0,1194,282,244,312,0,
2022,7,UA,United Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",2,0,0,0,0,0,0,0,0,
2022,7,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",377,71,10,3,5093,1180,178,911,0,
2022,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",7341,1600,103,67,116332,34353,5203,32715,0,
2022,7,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",587,141,11,0,10164,4002,428,950,0,
2022,7,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",144,44,0,0,2415,1000,116,366,0,
2022,7,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",146,50,4,0,3087,1060,441,188,0,
2022,7,UA,United Air Lines Inc.,ELP,"El Paso, TX: El Paso International",29,16,1,0,1730,1282,0,81,0,
2022,7,UA,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",176,37,1,0,2842,1628,0,181,0,
2022,7,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4520,1111,108,33,85782,27256,3875,30115,0,
2022,7,UA,United Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",31,7,0,0,367,146,0,19,0,
2022,7,UA,United Air Lines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",92,26,0,0,1956,1211,62,128,0,
2022,7,UA,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",93,27,0,0,3686,1582,257,145,0,
2022,7,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",445,116,15,3,8773,3381,603,1082,0,
2022,7,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",31,16,1,0,1252,659,5,56,0,
2022,7,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",92,31,0,0,1560,558,17,236,0,
2022,7,UA,United Air Lines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",36,6,1,0,427,174,0,1,0,
2022,7,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",120,36,3,0,2797,949,250,251,0,
2022,7,UA,United Air Lines Inc.,GTF,"Great Falls, MT: Great Falls International",30,1,0,0,23,9,0,0,0,
2022,7,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",67,3,0,0,67,39,0,28,0,
2022,7,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",537,93,1,3,7844,4939,0,610,0,
2022,7,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2691,523,48,7,42034,15138,1912,7209,0,
2022,7,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5055,810,48,4,54283,21661,2176,6769,0,
2022,7,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,22,1,0,1907,663,117,306,0,
2022,7,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",179,38,2,2,3017,888,272,385,0,
2022,7,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",31,5,0,0,257,197,0,1,0,
2022,7,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",197,41,1,0,3060,1892,11,380,0,
2022,7,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",239,75,5,0,4870,1761,610,1022,0,
2022,7,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",120,36,0,0,2894,1086,0,667,0,
2022,7,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",227,27,0,5,1948,686,0,90,0,
2022,7,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1120,288,19,1,20232,6958,799,3983,0,
2022,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2351,511,24,0,35847,16228,1803,3420,0,
2022,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",547,132,28,2,8744,2272,270,3689,0,
2022,7,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",160,19,0,1,1629,510,85,99,0,
2022,7,UA,United Air Lines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",31,6,0,0,259,78,37,0,0,
2022,7,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",256,84,1,0,6263,2392,144,621,0,
2022,7,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",951,223,7,2,16573,5852,1065,2320,0,
2022,7,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",31,0,1,0,0,0,0,0,0,
2022,7,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",55,14,0,0,904,448,65,25,0,
2022,7,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",77,16,0,0,1038,129,81,4,0,
2022,7,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",124,36,1,0,1753,682,0,147,0,
2022,7,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",329,97,5,0,6636,2367,295,1297,0,
2022,7,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",30,6,0,0,270,75,0,12,0,
2022,7,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",93,23,0,0,2305,985,598,209,0,
2022,7,UA,United Air Lines Inc.,MSO,"Missoula, MT: Missoula International",62,18,0,0,1022,496,0,67,0,
2022,7,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",351,90,6,0,5630,1711,504,522,0,
2022,7,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",404,92,7,0,6592,2304,703,950,0,
2022,7,UA,United Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",79,26,3,0,1872,488,62,354,0,
2022,7,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",348,60,0,1,2422,809,26,745,0,
2022,7,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",16,5,0,0,185,107,0,31,0,
2022,7,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",165,46,1,0,5264,2214,197,135,0,
2022,7,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",92,33,4,0,1835,877,31,112,0,
2022,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6504,1243,131,28,106216,30189,6944,22376,0,
2022,7,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",165,52,4,1,3609,1389,487,484,0,
2022,7,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",119,26,1,0,1581,494,97,448,0,
2022,7,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",637,142,5,0,10800,4069,564,571,0,
2022,7,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",301,66,6,0,3843,1409,157,514,0,
2022,7,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",684,155,3,4,9935,3544,465,995,0,
2022,7,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",225,48,2,0,3229,1119,217,488,0,
2022,7,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",22,4,0,0,146,80,0,0,0,
2022,7,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",26,5,0,0,371,29,0,9,0,
2022,7,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",124,18,1,2,1090,246,0,141,0,
2022,7,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",92,27,0,0,2118,715,81,211,0,
2022,7,UA,United Air Lines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",91,29,1,0,2893,1053,0,82,0,
2022,7,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",282,71,2,5,5710,1393,250,552,0,
2022,7,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",62,21,1,0,1280,746,0,291,0,
2022,7,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",227,58,3,0,4852,2112,111,189,0,
2022,7,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",76,21,0,0,1086,420,103,77,0,
2022,7,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",234,61,3,2,4469,1904,84,726,0,
2022,7,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",883,158,10,2,11282,4297,499,962,0,
2022,7,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",475,104,9,1,8333,3445,613,642,0,
2022,7,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",55,13,2,1,653,174,0,44,0,
2022,7,UA,United Air Lines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",149,41,4,0,2499,1058,0,140,0,
2022,7,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",27,16,0,0,1132,372,47,200,0,
2022,7,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",762,159,1,0,12333,4549,530,1134,0,
2022,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4370,700,44,2,53249,21909,2795,5265,15,
2022,7,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",152,50,3,0,3113,1583,23,136,0,
2022,7,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",221,50,0,0,2980,1293,83,374,0,
2022,7,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",122,34,4,0,2478,1094,12,279,0,
2022,7,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",324,88,0,0,6599,3287,143,390,0,
2022,7,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",590,93,10,3,6023,1888,288,629,0,
2022,7,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",36,0,0,0,0,0,0,0,0,
2022,7,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",29,0,0,0,0,0,0,0,0,
2022,7,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",21,10,0,0,1236,148,0,21,0,
2022,7,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",98,11,1,2,366,211,0,124,0,
2022,7,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",118,29,3,0,2212,508,229,406,0,
2022,7,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",488,113,11,4,8255,3222,592,1716,0,
2022,7,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",62,19,0,1,1955,739,43,56,0,
2022,7,UA,United Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",66,18,0,0,1616,266,42,33,0,
2022,7,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",687,226,6,1,12541,4255,66,720,60,
2022,7,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",293,80,6,0,5679,2147,126,116,19,
2022,7,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",200,48,4,0,2940,1033,35,128,0,
2022,7,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2718,875,25,8,51674,16615,1812,6030,52,
2022,7,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3046,874,23,4,47176,16714,1228,4232,234,
2022,7,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",308,117,8,0,6801,2308,165,340,37,
2022,7,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",302,106,2,1,5220,1846,269,265,0,
2022,7,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",93,34,0,0,1637,606,217,112,0,
2022,7,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3812,912,26,2,47863,16106,1313,3425,116,
2022,7,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",383,119,3,0,5976,2834,52,463,20,
2022,7,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",556,158,11,0,9129,4540,435,1689,0,
2022,7,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",400,133,7,0,7416,3078,387,587,50,
2022,7,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",2085,551,64,8,25937,6820,359,2872,66,
2022,7,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5782,1503,132,15,91361,25956,3722,12965,217,
2022,7,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",181,61,4,1,3439,1377,26,373,0,
2022,7,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",351,155,4,3,7384,2391,16,1254,19,
2022,7,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",364,147,4,1,7280,3160,314,469,0,
2022,7,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",234,93,7,1,4866,2044,0,415,0,
2022,7,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",913,277,10,5,16554,5862,806,1290,0,
2022,7,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",437,153,6,5,8717,2475,106,959,0,
2022,7,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",114,26,0,0,1075,367,20,0,0,
2022,7,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",239,81,1,0,4041,1323,77,166,46,
2022,7,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5370,1510,87,16,81420,25935,2156,7735,145,
2022,7,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1350,387,35,8,19989,6717,684,3386,15,
2022,7,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",7242,2053,165,52,112892,30256,3242,22638,427,
2022,7,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",119,37,2,0,1777,576,5,40,0,
2022,7,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",331,122,3,0,6929,2832,128,400,9,
2022,7,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",354,100,2,0,5299,1721,112,611,46,
2022,7,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",703,225,4,2,12404,4075,115,726,64,
2022,7,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",124,39,0,0,2015,705,0,357,0,
2022,7,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",142,49,7,0,3125,1380,0,329,0,
2022,7,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1288,329,10,0,16867,6452,791,1481,25,
2022,7,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",352,99,4,0,4987,2183,4,116,16,
2022,7,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",150,57,2,0,3222,1709,0,417,0,
2022,7,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",93,26,0,0,1531,401,0,113,0,
2022,7,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",31,7,0,0,271,67,0,21,0,
2022,7,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1054,205,5,3,10162,4178,0,1245,55,
2022,7,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4130,1092,34,4,60105,17615,1567,4387,276,
2022,7,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",233,55,1,0,2184,937,22,146,0,
2022,7,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",150,64,1,0,3787,1155,0,113,0,
2022,7,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",564,154,7,1,8703,3023,144,356,238,
2022,7,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",150,50,1,0,2646,849,0,126,0,
2022,7,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",732,282,10,1,15506,5469,490,1353,263,
2022,7,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",223,69,4,0,3228,980,116,261,0,
2022,7,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",124,29,0,0,1532,614,0,50,0,
2022,7,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",207,96,0,1,4981,1320,103,655,0,
2022,7,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",310,112,2,5,5567,2683,95,248,0,
2022,7,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",346,87,2,0,4001,1531,0,525,8,
2022,7,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6772,2116,203,41,118993,30993,4108,27311,562,
2022,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2377,648,21,2,37428,11497,611,2342,103,
2022,7,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",233,48,3,0,2017,1005,0,125,0,
2022,7,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1062,301,36,13,16792,5763,848,4826,193,
2022,7,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1045,227,10,1,10112,3668,384,844,211,
2022,7,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",310,95,0,0,4637,1569,0,415,34,
2022,7,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",202,61,3,0,2903,1012,0,177,0,
2022,7,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",342,99,1,1,4746,1834,35,181,305,
2022,7,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1694,586,15,1,31424,12138,540,2403,227,
2022,7,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3132,1173,40,17,69683,19791,1667,18469,207,
2022,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",7181,1982,127,43,113175,31057,3851,16458,412,
2022,7,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",245,110,2,0,5790,2311,74,162,16,
2022,7,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",240,89,3,1,4394,1737,386,283,0,
2022,7,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",560,161,7,2,8152,2562,169,1264,192,
2022,7,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",588,204,9,6,11794,3611,351,704,0,
2022,7,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",588,172,6,0,10168,3502,176,553,17,
2022,7,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1563,477,10,9,27070,9856,1405,2502,69,
2022,7,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",31,4,0,0,134,119,0,4,0,
2022,7,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",278,109,4,0,5771,2145,306,370,20,
2022,7,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3631,900,49,2,47599,15017,457,3194,159,
2022,7,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",651,201,5,1,8323,3405,36,2332,57,
2022,7,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",579,202,8,1,10260,3943,814,828,0,
2022,7,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",623,227,7,3,13754,4459,426,914,0,
2022,7,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",955,278,11,0,15454,5810,203,519,0,
2022,7,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",812,284,26,8,16274,5231,594,6118,19,
2022,7,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",258,105,2,0,5302,2385,138,373,0,
2022,7,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",108,38,0,0,2301,830,65,215,11,
2022,7,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",796,269,13,1,15466,6269,106,287,0,
2022,7,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",387,123,4,0,6728,2344,62,291,58,
2022,7,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5020,1407,96,39,75496,22280,1663,7647,169,
2022,7,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",764,264,13,1,16035,5011,456,957,24,
2022,7,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",206,59,1,0,3537,966,256,333,0,
